test,predict,testlabel,predictlabel
0.620230769,0.61503446,0,0
0.624666667,0.64014643,0,1
0.6716666669999999,0.678304,1,1
0.701666667,0.6548972,2,1
0.7277692310000001,0.7243225,2,2
