test,predict,testlabel,predictlabel
0.620230769,0.6155794,0,0
0.624666667,0.64497447,0,1
0.6716666669999999,0.7062209,1,2
0.701666667,0.65580064,2,1
0.7277692310000001,0.71571106,2,2
